Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
11,952.646354,0.946524,0.1825,0.38,74.45,48.71,46.81,0.25,1.52,256.06,992.902192,0.983528,0.1700,0.00,86.56,58.62,51.33,0.51,2.53,283.81
12,859.886140,0.854326,0.2008,0.51,70.74,46.48,44.23,0.38,1.40,248.31,900.434839,0.891200,0.1852,0.00,84.20,59.59,47.35,0.00,1.01,267.74
13,815.326684,0.810177,0.2148,1.14,68.01,44.50,42.52,0.51,1.14,258.75,855.365671,0.846447,0.1982,1.01,81.86,57.73,45.99,0.00,1.52,286.35
14,761.647209,0.756708,0.2281,1.65,65.36,43.41,40.08,1.02,2.41,234.27,800.634609,0.792213,0.2106,2.53,79.01,56.42,43.64,1.52,2.02,280.46
15,710.722965,0.706077,0.2429,2.54,64.91,41.95,40.73,0.13,1.78,239.40,753.327534,0.744908,0.2229,2.02,79.27,56.52,44.18,0.00,2.53,290.68
16,646.259508,0.641947,0.2598,4.19,62.32,40.72,38.72,0.13,2.28,213.37,693.950305,0.685831,0.2373,6.06,77.16,55.30,42.70,0.51,3.03,291.47
17,621.377009,0.617243,0.2704,5.46,61.79,39.78,39.10,0.63,1.90,218.96,669.604482,0.661733,0.2452,6.57,76.88,55.25,42.63,0.00,2.02,255.24
18,582.213859,0.578329,0.2814,7.49,58.03,38.54,35.32,0.63,2.79,193.44,629.860779,0.622356,0.2518,7.07,73.25,53.25,38.71,0.00,0.51,288.19
19,554.519850,0.550508,0.2905,9.26,58.69,39.38,35.40,0.51,1.90,200.09,606.856648,0.599453,0.2541,9.60,73.21,52.07,40.62,0.51,1.01,283.12
20,525.566535,0.522138,0.2974,11.17,57.94,36.18,37.75,0.38,2.03,203.45,582.558380,0.575142,0.2574,10.10,75.18,53.76,41.96,0.00,0.51,265.88
21,513.540734,0.510282,0.3002,10.79,54.11,35.06,34.12,0.38,3.17,187.11,572.318698,0.565123,0.2597,11.11,71.92,52.46,38.03,0.00,0.00,271.97
22,480.697642,0.477473,0.3248,14.09,54.78,35.49,34.56,0.63,2.66,192.20,539.897980,0.532922,0.2815,13.13,71.51,51.05,39.11,0.00,0.51,288.56
23,431.432414,0.428489,0.3372,19.29,53.35,33.50,34.67,0.89,3.17,180.69,490.278284,0.483551,0.2903,16.16,70.66,50.56,38.75,1.01,1.52,273.19
24,440.131061,0.437123,0.3298,15.23,55.15,33.87,36.56,0.76,2.28,198.41,502.736508,0.495843,0.2772,14.14,72.74,51.48,41.22,1.01,1.52,261.74
25,461.621465,0.458893,0.3289,13.96,53.65,32.30,36.38,0.63,2.16,174.89,515.358550,0.508967,0.2847,14.14,70.37,49.36,40.05,1.52,2.53,274.55
26,427.244054,0.424674,0.3534,18.27,50.87,31.54,33.56,0.76,3.30,164.29,485.642885,0.479326,0.3062,18.69,68.96,48.91,37.94,0.00,1.52,270.16
27,442.022623,0.439375,0.3348,15.10,50.93,32.35,32.86,0.76,3.05,159.38,504.780082,0.498082,0.2794,12.12,69.70,50.37,37.18,0.00,1.01,271.24
28,434.298405,0.431722,0.3408,15.48,50.12,31.90,32.35,0.51,3.55,159.08,499.917489,0.493211,0.2853,12.63,69.19,49.72,37.08,0.51,2.53,265.54
29,422.246215,0.419916,0.3493,18.27,50.06,30.09,33.98,1.27,3.30,155.79,488.367594,0.481952,0.2876,11.11,69.30,49.06,38.22,0.00,2.53,269.47
30,398.042578,0.395861,0.3623,20.43,49.70,29.03,34.39,1.14,3.68,164.63,464.224600,0.457884,0.2983,16.67,69.33,48.74,39.08,0.51,2.53,258.42
31,412.617223,0.410475,0.3528,19.54,49.90,28.71,35.00,0.25,2.28,166.46,473.321831,0.467197,0.2906,14.14,68.71,48.00,38.77,0.51,1.01,253.98
32,389.094949,0.386942,0.3730,24.11,49.42,29.01,34.34,0.25,2.54,162.70,460.689044,0.454079,0.2999,18.18,69.74,49.37,38.64,0.51,1.52,263.84
33,402.744523,0.400694,0.3674,20.94,48.79,28.04,34.16,0.51,3.17,154.22,472.062028,0.465615,0.2954,12.63,69.53,49.46,38.94,1.01,2.02,244.67
34,398.888782,0.396940,0.3769,23.22,46.86,27.63,32.31,1.02,3.30,163.33,468.796067,0.462745,0.3008,14.65,66.93,47.88,36.87,2.02,3.03,228.52
35,384.972118,0.383119,0.3868,25.51,45.38,26.92,31.01,1.02,3.43,158.93,457.521477,0.451781,0.3111,15.15,65.45,46.89,35.29,1.52,2.02,245.33
36,413.191352,0.411290,0.3704,21.70,47.17,27.09,33.37,0.63,3.43,148.83,476.144874,0.470379,0.3008,13.13,66.62,46.49,37.34,0.51,3.03,251.93
37,376.407666,0.374706,0.3957,26.65,45.23,25.70,31.91,0.63,3.68,148.86,448.049207,0.442392,0.3150,20.71,65.79,46.24,36.58,0.51,2.02,229.90
38,351.164368,0.349506,0.4028,29.95,43.57,25.35,30.22,1.40,3.93,141.92,424.873407,0.419374,0.3176,18.69,63.80,45.92,34.89,1.01,4.04,231.60
39,378.589137,0.376977,0.3980,26.02,44.42,24.76,31.66,1.27,4.44,147.25,453.830485,0.448265,0.3136,17.68,65.26,45.41,37.12,0.00,1.52,259.63
40,371.494196,0.369837,0.3969,27.41,43.22,25.28,29.77,0.63,4.44,140.62,446.424176,0.441097,0.3091,15.66,62.79,44.35,34.20,1.01,3.54,241.71
41,347.365714,0.345661,0.4103,32.74,46.35,25.26,33.63,0.63,3.43,151.45,420.321858,0.414772,0.3205,21.21,66.30,45.63,38.27,0.51,3.03,250.45
42,378.644321,0.377101,0.3949,27.41,45.53,24.27,33.81,0.38,3.55,150.80,450.287455,0.444678,0.3102,13.13,66.65,46.14,38.94,0.51,1.01,266.43
43,363.133404,0.361292,0.4025,28.17,44.76,26.38,30.69,1.02,3.55,150.54,441.408813,0.435522,0.3100,13.13,65.64,46.45,36.15,0.51,3.54,276.46
44,365.593499,0.364155,0.4118,29.70,42.21,23.33,30.25,1.27,5.08,142.20,445.964275,0.440308,0.3171,18.69,64.28,45.73,34.89,1.01,2.02,253.19
45,353.525499,0.352162,0.4149,30.46,41.69,22.77,30.43,0.63,4.06,142.25,433.348329,0.428096,0.3176,18.69,63.42,44.79,35.09,1.01,2.53,225.98
46,349.676766,0.348355,0.4144,30.20,42.57,22.47,31.55,0.89,3.17,143.89,429.311423,0.423795,0.3228,16.67,64.69,45.65,36.32,0.51,1.52,246.95
47,360.532785,0.359167,0.4033,27.79,41.56,22.82,30.16,1.40,4.06,157.55,441.069080,0.435495,0.3034,13.64,64.36,45.61,35.62,1.01,2.02,239.96
48,362.925864,0.361663,0.4162,31.73,40.26,22.17,29.18,1.14,4.31,138.89,443.352802,0.437729,0.3211,18.18,63.01,45.96,33.25,0.00,1.52,245.56
49,344.635758,0.343276,0.4179,31.09,41.49,22.92,30.03,1.40,4.82,142.89,432.534744,0.427270,0.3066,16.16,63.87,44.85,35.22,1.01,1.52,206.09
50,356.338665,0.355137,0.4291,32.61,39.90,21.28,29.41,1.52,4.95,141.64,436.070728,0.430863,0.3322,20.71,62.75,44.29,34.78,1.01,1.52,231.73
51,348.516598,0.347025,0.4222,33.88,41.65,23.97,29.19,1.14,4.19,138.42,426.711128,0.421309,0.3262,19.70,62.84,44.88,34.20,1.01,2.53,259.13
52,365.454805,0.364256,0.4209,32.49,41.52,20.96,31.45,1.14,5.08,134.46,442.223219,0.437083,0.3235,17.17,63.33,43.45,37.19,0.00,4.04,237.42
53,349.736785,0.348497,0.4142,28.55,41.82,21.39,31.37,0.76,4.19,143.54,429.372737,0.424205,0.3146,16.16,64.10,43.91,37.14,1.01,2.02,236.14
54,344.404024,0.343266,0.4286,32.99,39.74,20.50,29.86,1.14,5.33,138.12,424.124214,0.418837,0.3223,15.15,63.24,44.79,34.77,0.51,3.03,232.85
55,361.925235,0.360828,0.4278,33.25,37.95,20.13,27.80,1.52,5.84,131.84,439.451672,0.434369,0.3253,18.18,60.51,43.64,32.92,1.52,3.54,237.50
56,332.018902,0.330895,0.4384,36.68,40.54,20.39,30.92,0.51,4.06,138.59,412.024132,0.407012,0.3348,19.70,62.66,43.31,35.76,0.51,1.01,230.41
57,348.577812,0.347470,0.4211,31.35,41.60,20.32,32.19,1.02,3.93,143.64,442.664602,0.437578,0.3072,14.65,63.99,43.95,37.14,0.00,1.52,227.91
58,331.463289,0.330339,0.4407,36.29,38.61,20.42,28.40,0.76,5.33,139.11,417.805143,0.412533,0.3267,20.71,62.23,44.51,33.82,0.51,3.03,235.52
59,347.224487,0.346146,0.4364,33.38,41.30,19.75,32.12,1.14,4.82,147.30,433.882833,0.428699,0.3265,18.69,64.09,43.84,37.43,0.51,0.51,236.82
60,310.966734,0.309923,0.4574,42.89,40.22,19.69,30.89,0.76,4.06,140.08,398.076017,0.393217,0.3403,21.72,61.73,42.35,35.99,0.51,2.53,237.10
61,356.660200,0.355498,0.4221,30.20,41.42,21.04,31.36,1.40,4.70,137.96,446.087572,0.440932,0.3134,15.66,63.90,43.79,36.51,0.00,2.02,238.78
62,352.636423,0.351630,0.4264,34.01,37.72,19.53,28.28,1.02,3.93,131.32,437.493147,0.432439,0.3225,18.18,61.17,43.83,32.99,0.00,2.53,232.09
63,333.436968,0.332380,0.4389,35.53,36.84,20.00,26.79,0.89,5.71,127.15,423.566766,0.418612,0.3267,17.17,60.12,43.28,32.01,0.51,2.53,231.38
64,350.914308,0.349893,0.4261,31.22,38.45,19.49,29.11,1.02,4.70,129.98,438.227026,0.433170,0.3134,16.16,61.80,43.67,34.29,2.02,4.04,235.26
65,345.247318,0.343943,0.4215,32.23,41.46,22.07,30.10,0.76,3.93,129.63,420.464906,0.415558,0.3193,18.18,61.73,42.58,35.44,0.51,2.53,248.60
66,328.069267,0.327041,0.4456,37.82,38.86,19.76,29.48,1.02,3.68,136.22,415.872723,0.410817,0.3289,19.70,61.70,43.56,33.89,0.00,1.01,246.46
67,359.999190,0.358927,0.4260,29.06,40.84,19.86,31.44,1.02,4.82,140.15,445.191195,0.440128,0.3158,14.14,63.38,43.93,35.97,0.51,2.02,227.83
68,332.679122,0.331706,0.4366,34.26,36.18,19.23,26.55,1.90,7.11,123.20,420.240671,0.415354,0.3215,16.67,60.00,43.29,32.13,0.00,1.01,232.98
69,325.739331,0.324796,0.4606,39.97,37.30,19.03,28.13,1.02,3.93,134.20,414.494530,0.409889,0.3367,21.21,59.28,41.69,33.62,0.00,1.52,235.97
70,343.691995,0.342753,0.4307,31.35,37.57,18.59,28.85,1.52,5.58,136.80,426.378492,0.421518,0.3238,14.65,61.02,43.47,33.67,0.51,1.52,210.00
71,328.015924,0.327024,0.4545,37.94,38.72,19.21,29.72,1.14,4.82,126.25,416.491713,0.411678,0.3317,17.17,60.52,42.26,34.32,0.00,2.53,249.38
72,339.292466,0.338342,0.4520,39.72,36.46,18.81,27.30,1.65,4.82,130.82,428.980278,0.424020,0.3338,17.68,60.08,43.07,32.41,1.01,2.53,228.27
73,356.802895,0.355855,0.4375,32.11,38.88,18.54,30.34,1.40,4.95,149.11,447.066755,0.442038,0.3241,17.68,63.28,44.02,36.67,0.00,1.52,212.20
74,318.114168,0.317100,0.4506,40.23,38.11,19.47,28.74,1.52,5.84,123.39,402.180164,0.397426,0.3361,19.70,60.46,42.20,34.15,0.00,1.01,238.26
75,328.856559,0.327953,0.4412,33.63,36.17,18.32,27.35,1.52,5.58,120.29,419.519506,0.414606,0.3235,17.17,60.62,43.07,33.19,0.00,3.03,216.69
76,343.202391,0.342165,0.4399,34.39,37.20,19.84,27.31,2.41,5.58,133.12,421.623972,0.416693,0.3342,19.19,59.99,43.04,32.49,0.00,1.52,247.20
77,324.570342,0.323693,0.4513,38.71,36.03,18.03,27.36,1.90,5.96,129.04,413.562075,0.408659,0.3303,17.68,60.17,43.32,32.78,0.00,2.02,230.38
78,338.402219,0.337142,0.4435,37.44,37.72,21.76,26.15,1.78,5.71,116.33,427.333132,0.422252,0.3285,17.68,59.63,43.41,31.65,2.02,3.54,247.17
79,337.960519,0.337007,0.4503,37.69,36.43,18.88,27.04,1.65,4.95,132.14,430.453800,0.425565,0.3299,15.66,60.24,42.68,32.98,0.00,1.01,244.44
80,348.692560,0.347796,0.4317,32.11,38.07,18.09,29.74,1.27,4.31,134.40,434.503282,0.429703,0.3207,17.17,61.69,42.70,35.63,1.01,1.52,229.85
81,309.625416,0.308752,0.4769,46.70,34.56,17.97,25.84,1.65,6.22,119.55,407.237782,0.402496,0.3458,17.17,58.41,42.26,31.16,0.51,3.03,220.73
82,348.611075,0.347504,0.4294,30.58,37.69,20.43,27.51,1.02,6.22,124.04,437.062180,0.432017,0.3177,15.15,60.93,43.27,33.29,0.00,2.02,242.49
83,317.454996,0.316343,0.4646,42.77,37.75,20.32,27.42,0.76,5.33,125.71,408.754243,0.403751,0.3448,20.71,60.50,42.75,33.49,0.51,2.53,247.29
84,333.876733,0.332753,0.4476,36.93,38.64,20.29,28.48,0.89,5.46,130.57,427.500663,0.422503,0.3269,16.67,60.77,42.84,33.77,0.51,3.03,245.55
85,352.124540,0.351252,0.4325,31.85,37.02,17.76,28.67,1.14,5.58,128.73,435.546423,0.430892,0.3187,18.18,59.61,41.72,33.77,0.51,2.02,234.99
86,333.002551,0.332118,0.4458,36.55,36.47,18.27,27.85,1.40,4.57,125.32,422.263593,0.417562,0.3306,16.67,59.36,42.38,32.54,0.00,2.02,233.75
87,354.929580,0.354027,0.4294,29.06,39.63,18.05,31.72,1.14,4.44,131.71,442.956901,0.438074,0.3179,13.13,62.91,43.29,37.02,0.00,1.01,235.64
88,342.244696,0.341368,0.4369,34.14,35.19,18.02,26.33,1.40,5.71,130.47,435.991754,0.431208,0.3201,16.16,58.70,42.65,31.18,1.52,3.03,215.77
89,330.295605,0.329405,0.4462,36.55,37.23,17.88,28.95,1.40,6.47,132.04,421.196017,0.416255,0.3256,17.17,60.64,43.01,33.69,1.01,3.54,241.05
90,352.333699,0.351348,0.4328,31.47,38.92,19.14,30.08,1.52,5.20,132.33,444.491744,0.439551,0.3183,14.14,62.04,43.64,34.99,0.00,1.01,210.35
