Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
155,0.017992,0.001464,0.5314,61.42,32.66,25.56,15.19,3.05,10.41,211.18,0.009569,0.000863,0.5573,68.69,24.43,18.29,12.28,2.02,13.64,128.80
156,0.018258,0.001567,0.5369,62.56,31.00,25.31,13.08,4.44,13.71,174.89,0.008678,0.000802,0.5748,69.70,22.59,18.69,8.98,4.04,19.70,129.82
157,0.015554,0.001305,0.5438,63.07,29.76,24.48,12.29,4.19,14.59,227.52,0.008417,0.000754,0.5708,66.67,22.68,19.10,8.58,5.05,17.17,118.67
158,0.017420,0.001512,0.5370,61.55,30.73,24.88,13.07,3.30,14.72,225.46,0.008421,0.000770,0.5795,69.19,22.06,18.21,8.83,5.05,18.18,125.89
159,0.019348,0.001599,0.5252,59.14,32.66,26.89,13.87,2.92,12.56,225.23,0.008435,0.000770,0.5727,69.70,22.45,18.57,9.30,5.56,18.18,113.06
160,0.018525,0.001539,0.5263,60.66,32.11,26.61,13.02,4.70,14.85,262.14,0.008652,0.000833,0.5668,67.17,22.09,18.88,8.12,6.57,18.69,107.65
161,0.018988,0.001659,0.5351,61.68,31.12,26.23,12.02,4.19,15.48,262.98,0.008621,0.000807,0.5725,69.70,22.14,18.74,8.39,6.06,19.19,124.32
162,0.017398,0.001462,0.5420,63.20,30.87,24.33,14.00,3.55,13.83,245.02,0.008700,0.000794,0.5751,69.19,22.99,18.10,10.50,2.53,19.19,124.64
163,0.018498,0.001568,0.5267,59.26,31.98,26.11,13.37,4.44,13.96,286.18,0.008863,0.000820,0.5691,66.67,23.16,18.95,9.68,2.53,17.68,111.33
164,0.018237,0.001557,0.5315,60.91,31.58,25.88,13.26,3.17,12.94,217.59,0.008952,0.000868,0.5611,65.15,22.47,18.79,8.91,6.06,18.18,117.52
165,0.016214,0.001320,0.5517,62.82,30.32,23.81,13.86,4.95,16.50,219.32,0.008271,0.000713,0.5859,68.69,22.77,17.95,10.33,4.04,18.69,125.27
166,0.017852,0.001508,0.5240,59.14,31.71,26.11,13.10,4.57,12.31,219.78,0.009115,0.000798,0.5691,69.19,24.21,19.23,11.07,2.53,14.65,117.28
167,0.016586,0.001399,0.5459,62.31,29.84,24.49,12.30,5.33,16.50,218.02,0.008170,0.000760,0.5813,67.68,21.65,18.06,8.49,6.57,22.73,119.51
168,0.015837,0.001315,0.5497,63.71,30.48,24.36,13.74,2.66,11.55,191.07,0.007990,0.000711,0.5869,72.22,22.20,17.86,9.84,5.05,16.67,117.13
169,0.020849,0.001650,0.5242,59.14,34.22,27.07,15.52,2.28,9.01,226.59,0.009019,0.000762,0.5666,69.19,24.71,19.10,12.19,3.54,12.63,104.36
170,0.017005,0.001445,0.5405,60.66,30.56,25.06,12.52,3.05,14.09,223.03,0.008439,0.000753,0.5764,68.18,22.83,18.78,9.56,6.06,16.67,111.48
171,0.017264,0.001401,0.5411,62.06,31.50,26.02,12.90,2.66,12.44,229.94,0.008979,0.000838,0.5709,65.66,23.38,19.05,10.10,5.05,18.18,100.62
172,0.018816,0.001632,0.5383,62.06,31.27,24.99,13.92,3.81,13.45,179.60,0.008599,0.000781,0.5766,71.72,22.94,18.11,10.50,4.04,16.16,120.92
173,0.020612,0.001651,0.5311,61.55,32.86,27.25,13.28,2.41,12.06,291.68,0.008950,0.000785,0.5705,65.66,24.11,19.49,10.58,3.03,16.16,105.19
174,0.019859,0.001693,0.5272,61.04,32.31,26.26,13.54,3.81,13.45,263.35,0.008706,0.000804,0.5789,69.70,22.68,18.12,10.18,5.56,18.18,128.43
175,0.017927,0.001509,0.5307,60.91,31.78,24.99,14.56,3.93,13.58,187.52,0.008199,0.000734,0.5807,69.70,22.58,17.51,10.73,3.03,18.18,114.07
176,0.017936,0.001524,0.5300,60.79,31.16,26.44,11.84,3.17,15.36,166.48,0.008523,0.000774,0.5740,71.72,22.72,18.74,9.11,6.06,20.20,121.21
177,0.017962,0.001468,0.5286,60.03,32.28,26.17,14.47,3.30,13.58,179.32,0.009275,0.000830,0.5607,66.67,24.14,18.97,11.47,3.03,15.15,115.02
178,0.018433,0.001463,0.5359,62.31,31.65,26.59,12.28,3.55,14.47,275.63,0.008512,0.000758,0.5806,69.70,22.84,19.15,8.51,7.07,19.19,119.98
179,0.017400,0.001463,0.5341,63.20,31.05,25.64,12.61,3.55,14.21,184.60,0.009217,0.000799,0.5707,65.66,23.89,19.76,9.25,5.05,14.14,142.52
180,0.019326,0.001678,0.5245,61.29,31.83,25.67,13.45,4.19,12.94,225.60,0.009062,0.000878,0.5614,66.16,22.98,18.76,9.78,5.05,17.68,114.86
181,0.017937,0.001551,0.5234,58.76,31.80,26.53,12.49,2.28,11.55,192.77,0.008855,0.000783,0.5725,66.16,23.23,19.28,8.90,4.04,17.17,136.34
182,0.020368,0.001752,0.5115,58.12,32.75,26.61,14.00,3.93,13.96,235.61,0.009029,0.000841,0.5591,64.65,23.55,19.32,9.92,4.04,17.17,105.70
183,0.017304,0.001419,0.5314,60.41,31.98,26.84,12.37,3.17,11.29,206.55,0.008163,0.000700,0.5870,68.69,22.61,18.95,8.46,5.56,18.69,127.68
184,0.017652,0.001430,0.5414,63.07,31.65,25.06,14.65,3.81,13.96,224.77,0.008704,0.000764,0.5730,71.21,23.40,18.35,10.81,3.54,14.65,122.74
185,0.016587,0.001406,0.5458,63.45,30.05,24.01,13.39,4.19,14.21,250.86,0.008162,0.000741,0.5847,69.70,22.14,17.56,9.84,6.06,19.70,122.56
186,0.019456,0.001654,0.5256,60.91,32.21,26.01,13.94,3.05,13.96,201.61,0.009809,0.000919,0.5474,63.64,24.01,19.85,9.52,3.54,18.18,135.04
187,0.017073,0.001437,0.5388,61.80,30.34,23.95,14.16,3.68,13.20,302.38,0.008743,0.000745,0.5755,70.20,23.65,18.65,10.47,5.56,17.17,122.88
188,0.018967,0.001651,0.5223,59.01,31.91,26.32,13.14,4.31,15.23,171.31,0.007804,0.000706,0.5843,71.72,21.70,17.90,8.80,6.06,21.72,110.81
189,0.017566,0.001521,0.5285,60.53,30.57,24.44,13.58,3.68,15.10,199.08,0.009207,0.000845,0.5601,65.15,23.65,18.95,10.08,3.54,14.14,129.60
190,0.019730,0.001701,0.5242,60.03,32.80,26.24,14.41,2.79,11.68,257.48,0.009005,0.000849,0.5682,69.70,23.21,18.98,9.59,4.04,16.67,119.98
191,0.017870,0.001441,0.5468,63.58,30.96,24.94,13.42,3.43,14.34,198.94,0.008564,0.000748,0.5856,69.70,23.15,18.98,9.29,5.56,17.68,123.20
192,0.017333,0.001482,0.5276,59.64,30.71,25.72,12.36,2.79,13.96,208.43,0.008943,0.000821,0.5633,67.17,23.25,19.42,8.82,6.06,18.69,115.03
193,0.018723,0.001636,0.5174,58.38,31.71,25.02,14.54,3.55,10.28,327.32,0.009856,0.000897,0.5476,61.11,24.90,19.16,11.88,1.52,14.65,128.77
194,0.017056,0.001455,0.5329,60.91,31.17,25.72,12.70,4.31,12.94,184.82,0.008525,0.000737,0.5776,69.70,23.36,19.24,9.62,5.56,15.66,111.61
195,0.022571,0.001882,0.5165,57.74,34.40,29.58,12.14,3.30,14.72,273.14,0.008899,0.000788,0.5696,65.15,23.59,20.91,7.51,4.55,16.16,92.80
196,0.017890,0.001496,0.5250,59.26,31.78,25.55,14.15,3.68,11.42,208.44,0.008624,0.000781,0.5726,66.67,23.01,18.21,10.31,3.03,18.18,122.90
197,0.018394,0.001560,0.5351,63.83,30.74,25.04,13.11,4.19,14.85,245.07,0.008632,0.000778,0.5753,69.70,22.90,18.72,9.25,5.05,16.67,126.66
198,0.017560,0.001458,0.5363,62.06,31.37,25.95,12.85,3.55,11.68,261.37,0.008553,0.000792,0.5712,65.66,22.66,18.94,8.78,6.06,16.16,118.51
199,0.016131,0.001290,0.5528,65.61,31.31,24.80,14.15,2.79,12.06,206.16,0.008850,0.000824,0.5716,67.17,23.15,18.77,10.16,4.55,14.14,103.87
200,0.018203,0.001452,0.5162,58.63,33.93,27.91,14.53,2.54,10.03,200.63,0.009831,0.000897,0.5505,60.61,24.93,20.55,10.39,3.54,13.13,100.92
201,0.016744,0.001389,0.5364,61.42,30.54,25.26,12.33,4.70,17.01,178.73,0.007954,0.000729,0.5829,69.19,21.66,17.98,8.54,5.56,20.71,121.82
202,0.019471,0.001659,0.5240,61.93,32.15,26.04,13.81,3.55,11.42,272.19,0.008716,0.000813,0.5685,68.18,22.78,18.36,9.66,3.03,17.68,122.92
203,0.018813,0.001553,0.5414,63.58,31.94,26.74,12.52,4.06,13.58,245.47,0.008249,0.000762,0.5870,70.20,21.85,18.50,8.36,5.56,19.19,111.65
204,0.018413,0.001536,0.5368,63.20,31.83,25.79,13.73,2.92,15.23,218.59,0.008142,0.000754,0.5875,73.74,21.86,18.03,8.61,4.04,21.72,122.42
205,0.016361,0.001426,0.5406,63.83,29.99,24.58,12.62,3.55,16.12,244.28,0.008178,0.000731,0.5814,70.71,22.28,18.40,8.98,6.57,19.70,120.67
206,0.017020,0.001394,0.5380,60.53,30.76,24.90,13.21,3.55,15.61,237.82,0.007545,0.000672,0.5950,73.23,21.26,17.66,8.35,5.56,22.73,117.20
207,0.015402,0.001300,0.5464,63.71,29.45,23.44,13.08,3.93,14.21,149.96,0.008350,0.000780,0.5799,72.22,22.27,18.36,9.20,6.57,20.71,107.86
208,0.017950,0.001501,0.5404,64.09,31.37,25.80,12.87,2.54,13.58,209.65,0.008446,0.000767,0.5771,70.71,22.72,18.43,9.58,3.54,17.68,117.44
209,0.014754,0.001242,0.5563,67.13,28.70,22.97,12.50,4.06,15.36,145.92,0.008307,0.000740,0.5802,69.70,22.61,18.07,9.96,4.04,19.70,116.95
210,0.017376,0.001475,0.5271,60.28,30.74,24.70,13.72,3.68,12.82,186.49,0.008780,0.000783,0.5677,67.68,23.55,19.06,10.28,4.55,16.16,102.23
211,0.019207,0.001606,0.5201,60.15,32.24,26.51,13.24,2.92,11.04,293.14,0.009334,0.000817,0.5555,67.68,24.39,20.20,9.43,3.03,14.14,129.53
212,0.017199,0.001503,0.5151,58.63,31.15,25.49,13.20,3.17,12.82,161.29,0.009639,0.000900,0.5517,65.15,23.91,19.35,9.80,2.02,15.66,136.05
213,0.017891,0.001512,0.5386,63.45,30.84,25.26,12.67,3.93,14.85,207.17,0.008314,0.000761,0.5791,69.70,22.66,18.51,9.52,4.04,17.68,107.10
214,0.020315,0.001659,0.5415,62.56,31.63,25.22,14.17,3.30,13.96,251.89,0.009094,0.000804,0.5694,67.68,24.24,18.80,11.58,1.52,15.66,111.98
215,0.020587,0.001734,0.5288,61.93,32.97,27.30,13.30,3.30,11.17,218.82,0.009000,0.000802,0.5726,69.19,23.58,18.86,9.98,3.54,14.14,124.16
216,0.018787,0.001632,0.5257,61.04,32.10,25.76,14.05,2.66,11.04,222.17,0.008593,0.000763,0.5799,68.18,23.16,18.81,9.90,5.56,16.67,111.85
217,0.018276,0.001540,0.5424,64.09,31.06,24.65,14.02,4.19,14.85,249.07,0.008280,0.000739,0.5814,70.20,22.67,18.58,9.54,6.06,17.68,115.08
218,0.017544,0.001480,0.5241,59.14,31.61,25.68,13.34,2.41,12.82,192.91,0.008431,0.000732,0.5774,67.68,23.14,18.50,10.14,3.54,18.18,125.24
219,0.017403,0.001511,0.5279,60.03,31.05,24.56,14.26,2.92,11.42,209.16,0.009619,0.000886,0.5560,68.18,24.44,19.63,10.74,3.54,14.14,112.80
220,0.018694,0.001581,0.5160,58.12,32.46,26.71,13.24,3.17,11.17,162.21,0.009857,0.000896,0.5447,61.62,24.46,20.28,9.45,2.53,15.66,138.77
221,0.020287,0.001695,0.5108,58.25,33.64,27.69,14.12,2.79,10.79,234.89,0.009575,0.000842,0.5622,69.19,24.80,20.13,11.30,2.02,13.13,112.17
222,0.018521,0.001570,0.5531,65.61,31.14,24.67,14.14,4.19,11.80,234.08,0.008241,0.000748,0.5863,72.73,22.61,17.95,10.44,5.05,16.16,112.07
223,0.019164,0.001569,0.5164,58.76,33.52,27.17,14.39,3.81,11.68,209.60,0.009556,0.000866,0.5518,62.12,24.85,20.24,10.69,2.02,14.14,94.36
224,0.020008,0.001746,0.5343,59.77,31.98,25.51,14.52,4.31,13.83,294.33,0.008416,0.000768,0.5746,69.70,22.54,18.42,9.48,5.05,19.19,115.81
225,0.015654,0.001330,0.5454,64.21,29.58,23.52,13.28,4.19,14.72,173.93,0.008357,0.000778,0.5778,71.72,22.18,17.86,9.39,4.04,19.19,127.12
226,0.019103,0.001631,0.5350,61.17,31.16,25.13,13.81,4.70,16.62,254.02,0.007958,0.000727,0.5863,69.19,21.62,17.73,8.92,6.57,20.20,118.67
227,0.019604,0.001654,0.5347,60.91,30.79,25.72,12.46,3.55,14.85,212.37,0.007995,0.000732,0.5864,71.21,21.76,17.60,9.10,6.57,21.21,120.22
228,0.020766,0.001674,0.5446,61.93,32.26,27.44,11.86,3.17,15.74,308.66,0.007864,0.000701,0.5865,71.72,21.64,18.26,8.11,6.57,21.72,126.93
229,0.017520,0.001509,0.5399,64.21,30.51,24.49,13.37,4.70,14.72,205.90,0.009117,0.000798,0.5670,66.16,23.98,19.20,10.39,3.03,13.64,139.12
230,0.018253,0.001497,0.5405,62.06,31.34,25.85,12.86,4.57,14.47,217.11,0.007925,0.000713,0.5861,69.19,21.87,18.04,8.70,4.55,20.20,121.64
231,0.017637,0.001545,0.5168,59.39,31.51,26.25,12.48,2.92,12.94,166.56,0.009389,0.000844,0.5585,67.17,23.90,19.40,9.89,2.53,15.66,138.97
232,0.019420,0.001662,0.5226,59.52,31.76,26.13,13.27,3.05,12.69,278.53,0.009348,0.000844,0.5521,65.15,23.84,19.64,9.34,5.56,16.67,136.29
233,0.018905,0.001567,0.5425,63.32,32.32,25.72,14.58,3.05,10.28,209.23,0.008465,0.000756,0.5825,70.20,22.81,18.08,10.63,3.54,16.67,120.86
234,0.020007,0.001696,0.5213,59.64,32.67,26.34,14.19,3.17,11.55,224.86,0.008694,0.000787,0.5739,70.71,23.01,18.44,9.92,3.03,16.67,120.42
235,0.017090,0.001442,0.5377,62.06,30.77,25.11,13.08,3.05,14.21,215.36,0.009074,0.000812,0.5777,69.70,23.45,19.13,9.52,5.05,17.17,133.25
236,0.016783,0.001445,0.5353,61.29,30.75,24.52,13.68,4.06,14.34,182.62,0.008708,0.000791,0.5766,70.20,22.91,18.60,9.61,3.03,16.16,124.29
237,0.019781,0.001642,0.5314,62.18,32.03,25.50,14.61,3.30,13.20,190.25,0.009103,0.000759,0.5678,64.65,24.71,19.68,10.59,2.53,10.61,132.39
238,0.017192,0.001451,0.5414,63.07,31.34,25.61,13.20,3.68,13.20,181.50,0.008371,0.000748,0.5802,72.73,22.62,18.19,9.65,5.05,18.18,127.18
239,0.016394,0.001437,0.5470,63.96,30.29,24.06,13.51,4.31,14.72,197.89,0.008263,0.000732,0.5891,70.71,22.27,18.31,8.95,4.55,17.68,137.47
240,0.017526,0.001442,0.5466,64.72,30.51,24.22,13.88,4.44,17.01,216.81,0.008298,0.000754,0.5834,70.20,22.38,18.03,9.66,5.05,18.18,121.97
241,0.025591,0.002129,0.5033,55.46,35.49,29.57,14.37,2.66,9.14,312.39,0.010437,0.000933,0.5444,60.61,25.92,22.18,10.23,3.03,13.13,100.47
242,0.015516,0.001371,0.5495,65.23,29.83,22.35,15.42,3.17,12.06,151.03,0.008829,0.000793,0.5686,67.17,23.47,17.86,11.61,3.54,14.65,125.62
243,0.016082,0.001347,0.5498,65.23,30.20,24.45,12.66,5.33,16.50,178.74,0.008072,0.000777,0.5808,71.21,21.23,17.65,8.25,6.57,21.72,118.35
244,0.017001,0.001465,0.5372,62.69,30.73,23.30,15.08,3.55,11.93,214.93,0.008640,0.000774,0.5738,69.70,22.97,17.80,11.00,4.04,17.17,125.00
245,0.014423,0.001228,0.5566,65.10,28.73,23.38,12.46,4.44,16.62,191.90,0.008219,0.000742,0.5807,67.68,22.18,18.80,8.31,4.04,18.69,126.52
246,0.020326,0.001657,0.5272,59.77,32.78,26.97,13.51,4.70,14.72,218.82,0.008696,0.000793,0.5747,69.70,22.97,19.35,9.03,6.06,17.68,109.17
247,0.018197,0.001517,0.5284,59.26,31.70,24.40,15.39,3.93,12.18,300.88,0.009067,0.000817,0.5680,69.19,24.15,18.57,12.00,3.03,13.13,104.86
248,0.018569,0.001567,0.5226,61.68,31.59,26.11,13.03,3.30,12.82,249.63,0.008182,0.000744,0.5711,67.68,22.17,18.07,9.11,4.04,17.17,120.08
249,0.016630,0.001426,0.5347,63.83,30.41,24.32,13.78,4.06,14.59,220.75,0.008515,0.000745,0.5792,68.69,23.02,18.52,10.04,4.55,18.18,129.11
250,0.017873,0.001494,0.5353,62.18,30.99,25.34,13.11,4.70,13.71,212.63,0.008629,0.000792,0.5703,68.69,22.95,18.15,10.34,3.54,13.13,119.52
251,0.019346,0.001648,0.5099,56.85,33.13,27.37,13.55,2.66,11.29,269.04,0.008952,0.000843,0.5612,66.16,22.98,18.87,9.53,5.05,18.69,106.00
252,0.017275,0.001442,0.5304,60.66,30.74,25.21,13.14,2.92,13.83,213.04,0.008630,0.000800,0.5703,70.20,22.72,18.85,8.99,7.07,19.19,114.75
253,0.018867,0.001605,0.5215,58.76,32.24,26.50,13.54,3.30,12.82,172.23,0.008815,0.000796,0.5697,66.67,23.35,19.66,9.14,5.05,15.15,102.32
254,0.016944,0.001439,0.5369,61.55,30.24,24.38,13.21,3.81,15.99,196.14,0.008550,0.000793,0.5704,67.68,22.58,18.52,9.43,4.55,17.68,113.92
255,0.018830,0.001599,0.5304,60.91,31.60,25.21,13.83,4.19,14.47,260.98,0.008495,0.000779,0.5713,67.68,22.61,17.93,10.34,5.05,18.18,119.70
256,0.018503,0.001569,0.5371,62.82,31.23,25.44,13.22,4.44,14.85,220.98,0.008434,0.000792,0.5731,68.18,21.98,18.32,8.80,6.06,20.71,118.28
257,0.015896,0.001347,0.5360,61.42,30.50,24.77,12.91,2.28,13.32,148.50,0.008212,0.000756,0.5800,70.20,22.08,18.01,9.21,4.55,19.70,117.06
258,0.018451,0.001595,0.5161,58.25,32.61,25.61,15.31,2.54,9.90,218.06,0.009846,0.000873,0.5563,61.11,24.52,19.85,10.58,3.03,14.14,148.64
259,0.018316,0.001634,0.5254,60.41,30.87,25.47,12.80,4.70,13.71,195.33,0.008426,0.000777,0.5807,69.19,22.50,18.32,9.48,4.55,17.17,113.30
260,0.017422,0.001460,0.5297,59.77,30.63,24.89,13.24,3.55,13.96,278.27,0.008545,0.000793,0.5674,67.68,22.55,18.01,9.89,4.04,15.66,120.85
261,0.018942,0.001613,0.5368,61.80,32.21,26.13,13.70,3.81,14.09,190.61,0.008275,0.000765,0.5808,72.22,22.13,18.38,8.75,4.04,19.70,122.11
262,0.017657,0.001471,0.5341,61.93,31.10,24.95,13.61,3.17,12.06,228.29,0.008511,0.000731,0.5693,69.19,23.65,19.29,9.97,5.05,15.66,112.77
263,0.016961,0.001433,0.5612,68.27,29.23,23.63,12.87,4.70,16.12,345.45,0.008075,0.000758,0.5902,71.21,21.30,17.77,8.20,5.05,21.72,124.66
264,0.015955,0.001388,0.5337,60.79,30.51,23.52,14.85,2.41,10.41,160.00,0.009259,0.000889,0.5593,66.67,23.49,18.26,11.30,3.54,14.65,120.61
265,0.018296,0.001500,0.5300,61.04,31.55,25.32,13.82,3.30,13.07,191.38,0.008164,0.000721,0.5774,69.70,22.55,18.36,9.18,5.56,16.16,126.61
266,0.018357,0.001565,0.5142,59.39,31.47,25.19,14.11,2.79,14.09,222.51,0.008566,0.000769,0.5706,65.66,22.99,18.18,10.18,4.04,18.18,126.66
267,0.018600,0.001583,0.5307,61.93,32.12,26.19,13.88,2.28,12.06,209.14,0.008540,0.000770,0.5819,70.71,22.95,18.21,10.09,3.54,15.15,128.00
268,0.019430,0.001637,0.5321,61.42,32.39,26.33,13.74,2.54,11.29,249.89,0.009166,0.000823,0.5682,66.16,23.92,20.04,9.69,3.54,14.65,108.39
269,0.017762,0.001456,0.5434,63.96,31.62,25.04,14.64,3.55,13.58,234.45,0.008745,0.000805,0.5719,70.20,23.17,18.34,10.69,4.55,16.67,104.57
270,0.018235,0.001509,0.5388,63.58,32.41,26.33,13.74,2.41,11.29,199.76,0.008683,0.000756,0.5744,69.19,23.63,18.99,10.19,3.03,13.13,128.70
271,0.016614,0.001438,0.5312,59.01,29.52,23.92,12.72,3.93,15.48,274.11,0.008490,0.000812,0.5652,65.66,21.83,17.87,8.95,3.54,19.70,127.17
272,0.017206,0.001488,0.5370,61.42,30.32,23.65,14.08,3.43,11.29,228.54,0.009102,0.000819,0.5672,67.17,23.77,19.01,10.52,5.05,16.16,121.83
273,0.018920,0.001561,0.5376,62.31,31.48,26.00,12.96,3.81,15.36,206.48,0.008056,0.000723,0.5911,72.22,22.07,17.85,9.43,5.05,20.20,115.63
274,0.018524,0.001613,0.5204,57.87,32.00,25.86,14.00,3.55,13.07,192.95,0.008355,0.000743,0.5787,67.68,22.68,19.04,8.83,6.57,17.68,106.08
275,0.019243,0.001675,0.5144,57.23,32.71,26.03,14.76,2.66,12.94,206.81,0.008674,0.000785,0.5746,70.71,23.07,17.92,10.69,3.03,16.16,129.13
276,0.017140,0.001472,0.5559,65.10,29.82,24.08,13.05,4.70,16.12,228.91,0.008277,0.000709,0.5913,71.21,22.64,18.87,8.84,5.05,18.18,129.22
