Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
155,0.334357,0.000211,0.7782,100.00,8.86,4.90,6.41,17.64,64.72,88.77,0.651397,0.000541,0.6476,84.34,17.09,12.21,9.09,6.57,23.74,85.70
156,0.346263,0.000192,0.7805,100.00,9.14,5.55,6.17,15.86,62.31,86.48,0.673903,0.000534,0.6386,83.33,17.65,13.33,8.68,8.59,22.73,78.95
157,0.307806,0.000175,0.7922,100.00,8.24,5.62,4.85,25.51,67.89,83.51,0.610706,0.000508,0.6466,84.34,16.28,13.12,6.83,10.10,28.28,75.23
158,0.377241,0.000206,0.7793,100.00,10.02,7.77,4.94,20.30,58.63,82.51,0.628926,0.000516,0.6588,85.86,16.68,13.35,7.26,7.58,28.79,96.55
159,0.347438,0.000155,0.8047,100.00,9.20,5.73,5.99,23.98,62.18,78.02,0.608345,0.000468,0.6674,87.37,15.96,12.07,7.86,11.11,29.80,80.74
160,0.356716,0.000203,0.7830,100.00,9.48,6.15,5.84,15.86,58.50,87.92,0.657167,0.000558,0.6388,82.83,17.42,12.92,8.64,5.56,24.75,69.06
161,0.350534,0.000203,0.7568,100.00,9.53,7.61,4.27,21.83,58.25,81.67,0.581909,0.000514,0.6492,83.33,15.76,12.25,6.87,10.61,30.81,86.60
162,0.324477,0.000175,0.7953,100.00,8.60,6.02,5.02,24.49,68.15,82.15,0.592636,0.000501,0.6502,84.85,16.05,12.49,7.04,10.61,27.27,92.66
163,0.260706,0.000170,0.8037,100.00,7.15,4.98,3.99,34.01,81.22,82.20,0.585633,0.000508,0.6479,82.32,15.87,12.30,6.99,8.08,29.29,77.32
164,0.327365,0.000165,0.7988,100.00,8.81,6.46,4.60,22.97,66.88,83.07,0.626020,0.000514,0.6481,84.34,16.72,13.50,7.10,9.60,28.79,67.12
165,0.318665,0.000196,0.7745,99.75,8.48,5.92,4.89,24.62,68.65,82.68,0.589121,0.000500,0.6623,87.37,15.57,11.77,7.41,7.58,29.80,86.38
166,0.300426,0.000170,0.8057,100.00,7.97,4.92,5.31,24.49,73.35,81.89,0.617800,0.000498,0.6559,85.86,16.50,12.61,7.59,6.06,27.78,78.68
167,0.385129,0.000222,0.7734,100.00,10.18,6.29,6.71,12.82,52.41,83.96,0.668872,0.000563,0.6366,82.83,17.66,12.96,9.00,7.07,22.22,65.39
168,0.293139,0.000166,0.8052,100.00,7.87,4.97,5.05,27.03,73.10,84.75,0.608474,0.000511,0.6589,84.34,16.20,12.01,7.95,9.60,29.29,86.73
169,0.324371,0.000154,0.8080,100.00,8.56,4.97,6.02,19.54,68.27,83.17,0.626133,0.000504,0.6570,83.84,16.48,12.54,7.86,10.61,25.25,94.02
170,0.381911,0.000172,0.7973,100.00,9.97,6.28,6.57,12.31,53.81,85.33,0.679944,0.000528,0.6470,81.82,17.77,13.39,8.80,7.07,24.24,68.97
171,0.296766,0.000143,0.8087,100.00,7.85,4.90,5.26,26.65,73.86,83.91,0.605542,0.000483,0.6616,83.33,16.11,12.52,7.25,10.10,30.81,93.28
172,0.411255,0.000201,0.7805,100.00,10.51,6.33,7.38,10.41,50.25,85.39,0.713002,0.000564,0.6320,82.83,18.48,13.84,9.45,6.06,23.23,77.98
173,0.345752,0.000187,0.7850,100.00,9.12,6.03,5.73,18.27,61.93,84.79,0.662183,0.000559,0.6377,80.81,17.42,13.33,8.31,8.59,27.27,75.70
174,0.253757,0.000172,0.8021,100.00,6.89,5.00,3.73,35.79,81.35,82.85,0.573651,0.000503,0.6619,84.34,15.42,12.15,6.54,9.60,32.83,93.74
175,0.257234,0.000136,0.8179,100.00,6.98,4.57,4.29,32.36,83.12,82.79,0.584532,0.000467,0.6582,85.86,15.79,12.02,7.09,10.10,30.30,81.41
176,0.357172,0.000187,0.7835,100.00,9.48,4.62,7.47,15.23,60.03,86.77,0.660351,0.000539,0.6490,79.80,17.37,12.34,9.27,5.56,22.73,94.27
177,0.376936,0.000168,0.7869,100.00,9.92,7.30,5.38,14.09,55.71,84.49,0.660927,0.000516,0.6398,81.82,17.63,14.23,7.42,7.07,27.78,67.97
178,0.327277,0.000171,0.7815,100.00,8.62,4.73,6.35,19.54,66.75,85.03,0.633028,0.000498,0.6500,82.32,16.63,12.03,8.66,6.06,26.77,88.28
179,0.360347,0.000170,0.7962,100.00,9.53,5.95,6.21,15.61,59.01,84.23,0.645697,0.000506,0.6502,84.34,16.79,12.17,8.84,5.56,24.24,82.60
180,0.326802,0.000174,0.8057,100.00,8.55,5.67,5.36,20.18,68.91,84.68,0.629621,0.000516,0.6468,84.34,16.71,13.09,7.45,9.60,27.27,80.27
181,0.304119,0.000174,0.7960,100.00,8.08,5.00,5.33,23.10,72.34,85.86,0.635275,0.000522,0.6438,81.82,16.75,12.85,7.84,7.58,25.76,81.94
182,0.388003,0.000178,0.7891,100.00,10.09,7.33,5.75,13.71,54.82,84.79,0.694309,0.000526,0.6406,80.81,18.23,14.48,8.14,6.57,25.76,64.16
183,0.411197,0.000215,0.7699,100.00,10.54,6.49,7.30,13.20,49.24,84.03,0.698256,0.000576,0.6327,81.31,18.08,13.48,9.29,8.08,22.73,68.54
184,0.357815,0.000170,0.7908,100.00,9.45,6.89,5.14,18.78,59.26,80.80,0.651843,0.000503,0.6458,82.32,17.46,13.73,7.72,8.59,28.79,64.72
185,0.390381,0.000178,0.7733,100.00,10.50,7.99,5.13,15.36,52.28,85.30,0.688683,0.000540,0.6310,80.81,18.36,14.34,8.18,7.07,24.24,63.66
186,0.304907,0.000166,0.8032,100.00,8.10,4.89,5.50,23.22,72.46,83.52,0.645757,0.000521,0.6539,83.33,17.08,12.91,8.22,9.09,25.76,81.80
187,0.287230,0.000197,0.7868,100.00,7.68,5.15,4.66,28.81,75.25,83.12,0.596096,0.000508,0.6581,86.87,15.90,12.04,7.41,7.58,29.29,78.55
188,0.421868,0.000175,0.7803,100.00,10.92,8.16,6.02,12.06,48.35,84.75,0.708890,0.000534,0.6324,79.80,18.63,14.54,8.59,8.08,23.74,65.07
189,0.339787,0.000204,0.7797,100.00,8.91,4.82,6.68,16.88,65.10,86.12,0.640775,0.000540,0.6476,83.84,16.85,12.02,8.98,7.58,22.73,87.09
190,0.373017,0.000197,0.7655,100.00,9.97,8.22,4.36,15.99,56.98,82.79,0.658227,0.000568,0.6237,80.81,17.67,14.64,6.98,8.59,29.29,64.28
191,0.326878,0.000184,0.7966,100.00,8.67,4.87,6.21,19.67,66.50,84.76,0.599509,0.000516,0.6577,82.32,15.93,11.78,7.88,8.08,25.76,83.53
192,0.289519,0.000167,0.8066,100.00,7.72,4.42,5.50,25.00,77.03,86.20,0.593719,0.000516,0.6580,83.33,15.90,11.77,7.72,9.09,30.81,84.82
193,0.363866,0.000168,0.7951,100.00,9.39,5.82,6.39,15.86,60.79,86.04,0.638699,0.000495,0.6544,82.32,16.91,12.37,8.61,8.08,28.79,91.61
194,0.300447,0.000171,0.8033,100.00,7.91,4.84,5.43,23.73,73.86,83.92,0.638536,0.000507,0.6561,84.85,16.71,12.62,8.20,8.59,28.79,80.08
195,0.368675,0.000156,0.7933,100.00,9.70,6.90,5.53,15.99,57.74,82.53,0.646311,0.000464,0.6600,84.85,16.96,12.78,8.25,8.59,24.75,77.18
196,0.287601,0.000121,0.8274,100.00,7.73,4.98,4.90,24.24,76.14,83.29,0.623383,0.000446,0.6683,84.85,16.44,12.74,7.56,8.08,30.81,80.79
197,0.374816,0.000186,0.7901,100.00,9.81,5.04,7.57,11.68,58.25,86.59,0.675393,0.000530,0.6429,82.32,17.47,12.05,9.98,7.58,24.24,85.04
198,0.395388,0.000182,0.7792,100.00,10.56,7.48,5.89,12.06,52.16,83.68,0.688218,0.000538,0.6353,81.31,18.12,13.95,8.60,6.57,22.73,65.60
199,0.347277,0.000158,0.8108,100.00,9.09,4.87,6.86,13.83,63.58,87.42,0.653345,0.000490,0.6638,84.34,17.03,12.22,9.11,9.09,23.74,82.11
200,0.232713,0.000157,0.8130,100.00,6.41,4.33,3.75,38.83,86.04,80.06,0.566509,0.000465,0.6705,87.88,15.17,11.92,6.65,10.61,31.82,82.47
201,0.267318,0.000135,0.8250,100.00,7.18,5.00,4.20,31.60,79.44,80.97,0.606395,0.000469,0.6671,84.85,16.23,12.88,6.99,9.60,26.77,80.48
202,0.325457,0.000208,0.7770,100.00,8.60,6.17,4.86,21.07,68.53,83.99,0.609008,0.000527,0.6555,87.37,16.12,12.21,7.65,9.60,27.27,95.04
203,0.289025,0.000145,0.8194,100.00,7.76,5.20,4.73,26.14,74.24,82.89,0.614739,0.000479,0.6589,84.85,16.47,12.96,7.20,9.60,28.79,73.98
204,0.294992,0.000160,0.7957,100.00,7.83,4.69,5.35,27.16,73.73,83.43,0.605478,0.000482,0.6594,87.37,16.08,11.81,8.02,8.08,29.29,84.99
205,0.335062,0.000190,0.7584,100.00,8.81,5.99,5.41,20.18,65.61,79.20,0.596604,0.000478,0.6566,86.36,15.88,12.15,7.40,9.09,25.25,87.87
206,0.328297,0.000186,0.7832,100.00,8.68,4.94,6.22,16.12,68.02,84.34,0.657412,0.000563,0.6331,81.31,17.27,13.07,8.37,7.58,23.74,81.54
207,0.405280,0.000235,0.7671,100.00,10.42,6.25,7.35,8.76,50.38,87.50,0.718370,0.000620,0.6242,81.82,18.46,13.72,9.69,7.58,22.73,74.64
208,0.351358,0.000150,0.8015,100.00,9.54,7.62,4.31,19.54,59.77,82.54,0.665130,0.000497,0.6455,82.32,17.76,14.76,6.99,7.58,24.24,63.63
209,0.267085,0.000136,0.8230,100.00,7.18,4.31,4.84,28.17,80.33,83.12,0.605947,0.000479,0.6611,84.34,16.13,12.71,7.12,9.09,29.29,82.96
210,0.313131,0.000200,0.7701,100.00,8.33,5.99,4.68,23.86,71.70,83.65,0.604405,0.000520,0.6507,83.84,16.24,12.78,7.09,10.61,29.80,92.47
211,0.272126,0.000149,0.8091,100.00,7.29,4.88,4.47,30.46,77.92,82.11,0.597529,0.000496,0.6604,84.34,16.05,12.72,6.82,10.61,30.81,86.17
212,0.280336,0.000171,0.7873,100.00,7.48,5.01,4.59,30.33,77.03,81.31,0.570598,0.000480,0.6631,85.86,15.39,11.81,6.93,10.10,33.84,90.11
213,0.288082,0.000144,0.8253,100.00,7.76,5.22,4.66,25.25,74.62,83.64,0.610295,0.000477,0.6662,85.35,16.43,12.95,7.10,9.60,29.80,88.75
214,0.281209,0.000135,0.8271,100.00,7.47,4.98,4.62,29.95,76.65,80.69,0.591652,0.000467,0.6675,84.85,15.88,12.70,6.65,10.61,32.83,92.70
215,0.301424,0.000177,0.7975,100.00,8.00,4.47,5.83,21.83,72.84,83.90,0.615350,0.000513,0.6571,84.85,16.28,11.97,8.15,9.60,27.78,83.55
216,0.272323,0.000148,0.8210,100.00,7.33,4.48,4.85,31.47,78.43,81.52,0.575184,0.000475,0.6702,87.37,15.31,11.78,6.96,9.09,31.31,91.25
217,0.258792,0.000147,0.8207,100.00,6.95,4.18,4.74,29.06,84.77,84.31,0.586762,0.000473,0.6643,83.33,15.68,11.97,7.16,9.09,32.32,84.95
218,0.257582,0.000172,0.7959,100.00,7.00,4.89,3.99,34.52,81.73,80.02,0.566997,0.000492,0.6615,87.88,15.26,12.00,6.56,10.61,31.82,91.10
219,0.328467,0.000149,0.8057,100.00,8.69,6.01,5.08,18.53,65.10,84.52,0.641713,0.000485,0.6561,83.84,17.10,13.29,7.73,8.59,28.28,73.73
220,0.317794,0.000152,0.8079,100.00,8.36,5.23,5.59,21.07,69.67,83.15,0.649582,0.000493,0.6525,83.33,17.15,13.25,7.96,7.07,23.23,80.71
221,0.323390,0.000187,0.7985,100.00,8.54,4.37,6.63,18.53,66.24,86.67,0.638828,0.000543,0.6482,82.83,16.91,12.34,8.56,8.08,25.25,82.27
222,0.295371,0.000203,0.7845,100.00,7.83,4.35,5.74,23.10,75.25,82.76,0.617127,0.000537,0.6489,84.34,16.36,11.97,8.20,8.08,29.80,79.68
223,0.321663,0.000210,0.7612,99.87,8.49,5.97,4.95,21.70,68.65,83.63,0.602334,0.000515,0.6521,86.36,16.12,12.29,7.41,9.09,27.78,83.44
224,0.268641,0.000147,0.8164,100.00,7.24,4.63,4.61,28.17,81.22,83.44,0.596124,0.000504,0.6577,83.84,16.08,12.71,6.78,10.61,29.29,74.43
225,0.255938,0.000162,0.8082,100.00,6.93,4.34,4.49,31.47,84.26,80.40,0.582028,0.000495,0.6612,83.84,15.67,12.26,6.85,10.61,31.31,83.92
226,0.341740,0.000168,0.7839,100.00,9.07,6.76,4.80,21.45,61.93,80.36,0.587232,0.000454,0.6676,87.37,15.70,12.26,6.99,7.58,28.79,87.78
227,0.280126,0.000179,0.7981,100.00,7.47,4.73,4.86,27.28,78.81,82.58,0.589497,0.000502,0.6577,87.37,15.80,12.10,7.19,10.61,29.29,89.22
228,0.314289,0.000161,0.8054,100.00,8.37,4.33,6.43,18.02,70.30,83.92,0.612079,0.000485,0.6625,84.85,16.17,11.67,8.37,8.59,26.26,76.71
229,0.372648,0.000221,0.7710,100.00,9.71,6.03,6.58,13.58,59.64,85.75,0.667444,0.000592,0.6252,79.80,17.53,13.17,8.63,7.58,26.26,65.33
230,0.356549,0.000205,0.7655,100.00,9.58,7.54,4.56,15.48,57.74,82.66,0.667798,0.000568,0.6243,80.81,17.86,14.51,7.33,6.06,26.26,63.85
231,0.322753,0.000211,0.7712,100.00,8.46,5.47,5.44,21.19,70.30,81.91,0.611230,0.000530,0.6526,85.35,16.06,12.19,7.70,7.58,26.77,87.73
232,0.348976,0.000213,0.7760,100.00,9.10,4.34,7.41,12.31,65.36,88.04,0.669283,0.000573,0.6346,79.80,17.42,12.39,9.44,4.55,23.23,87.97
233,0.306080,0.000176,0.7966,100.00,8.12,4.12,6.31,21.19,72.84,84.07,0.630833,0.000513,0.6523,84.85,16.66,12.21,8.39,8.08,26.26,73.40
234,0.317149,0.000180,0.7939,100.00,8.38,4.23,6.56,18.65,68.91,86.37,0.643181,0.000519,0.6476,83.84,16.83,12.10,8.94,6.57,24.24,75.01
235,0.241688,0.000124,0.8249,100.00,6.57,4.30,4.08,34.64,85.41,81.61,0.573897,0.000457,0.6692,85.86,15.48,12.24,6.62,12.63,30.81,86.95
236,0.271727,0.000150,0.8148,100.00,7.32,4.14,5.23,34.14,76.65,80.56,0.589711,0.000465,0.6674,84.85,15.53,12.03,7.27,8.59,28.79,77.09
237,0.255417,0.000150,0.8142,100.00,6.78,4.10,4.65,32.99,83.25,83.92,0.583545,0.000472,0.6645,87.37,15.70,11.96,7.24,9.60,31.31,85.27
238,0.350769,0.000201,0.7782,100.00,9.14,5.83,6.03,15.48,62.94,83.04,0.610988,0.000513,0.6576,87.88,16.05,11.79,8.17,8.08,29.29,85.79
239,0.366852,0.000175,0.7819,100.00,9.65,6.81,5.64,16.88,57.61,86.20,0.653380,0.000540,0.6337,81.82,17.42,13.60,7.87,9.09,26.26,67.25
240,0.316914,0.000181,0.7909,100.00,8.39,4.17,6.62,19.42,71.19,86.18,0.647714,0.000526,0.6499,82.83,16.94,12.35,8.80,7.58,25.25,83.46
241,0.265929,0.000152,0.8127,100.00,7.28,5.20,3.91,29.82,80.20,84.22,0.583650,0.000477,0.6576,85.35,15.77,12.16,6.95,8.59,31.31,64.18
242,0.287926,0.000184,0.7894,100.00,7.67,4.82,5.04,28.17,76.02,82.00,0.578827,0.000488,0.6633,87.88,15.50,11.75,7.19,8.59,28.28,85.52
243,0.287865,0.000146,0.8118,100.00,7.67,4.90,4.91,24.11,77.28,83.67,0.612498,0.000486,0.6540,83.84,16.22,12.73,7.28,10.10,30.30,74.29
244,0.392722,0.000183,0.7915,100.00,10.20,7.05,6.20,13.71,53.68,88.98,0.681539,0.000531,0.6423,81.31,18.02,13.86,8.50,6.57,25.25,64.54
245,0.315788,0.000154,0.8045,100.00,8.36,4.84,5.90,21.70,69.04,87.30,0.621533,0.000490,0.6558,84.85,16.51,12.08,8.30,7.07,26.77,67.54
246,0.438040,0.000220,0.7430,99.87,12.21,11.05,3.61,14.21,45.69,80.80,0.700530,0.000595,0.6103,78.28,18.87,16.31,6.64,8.08,25.25,51.03
247,0.240568,0.000135,0.8237,100.00,6.54,4.03,4.30,36.68,85.66,83.59,0.561438,0.000470,0.6687,85.35,15.07,11.70,6.69,9.09,32.83,87.61
248,0.285242,0.000173,0.8004,100.00,7.58,3.92,5.77,25.51,77.92,87.76,0.628454,0.000531,0.6450,82.32,16.50,11.86,8.70,8.08,27.27,87.69
249,0.288270,0.000178,0.7884,100.00,7.67,4.64,5.24,26.78,76.90,84.92,0.614416,0.000539,0.6448,82.32,16.23,12.27,7.84,8.59,30.81,72.51
250,0.254527,0.000157,0.8098,100.00,6.84,4.00,4.77,31.85,85.66,82.88,0.574917,0.000487,0.6623,84.85,15.52,11.87,6.97,10.10,31.82,79.33
251,0.310918,0.000199,0.7759,100.00,8.14,4.55,5.98,19.67,73.35,83.62,0.598603,0.000521,0.6537,84.85,15.99,11.70,7.96,7.58,28.79,86.00
252,0.294700,0.000198,0.7739,100.00,7.88,5.67,4.41,26.90,74.11,80.12,0.582045,0.000510,0.6531,86.36,15.54,11.98,7.09,5.05,32.83,90.76
253,0.406907,0.000200,0.7786,100.00,10.47,6.01,7.66,8.25,50.25,85.90,0.698865,0.000556,0.6322,81.31,18.04,13.19,9.64,4.55,23.23,72.54
254,0.276953,0.000130,0.8250,100.00,7.33,4.75,4.71,29.31,78.55,84.64,0.600509,0.000464,0.6634,85.35,16.09,12.47,7.23,8.59,30.30,81.70
255,0.338617,0.000205,0.7805,100.00,8.86,5.07,6.45,15.48,63.71,87.35,0.663370,0.000563,0.6373,80.81,17.31,12.97,8.65,9.09,22.22,75.50
256,0.314460,0.000195,0.7861,100.00,8.29,4.42,6.29,18.02,72.72,86.68,0.632155,0.000523,0.6503,84.85,16.66,11.90,8.81,5.05,24.24,80.82
257,0.330987,0.000184,0.7926,100.00,8.73,5.85,5.37,19.04,68.27,84.64,0.639876,0.000532,0.6466,83.33,16.91,12.95,7.97,7.07,27.78,67.16
258,0.282474,0.000168,0.8017,100.00,7.55,4.74,4.84,25.89,78.81,84.87,0.581679,0.000497,0.6521,83.84,15.66,11.86,7.28,10.61,30.81,74.16
259,0.338374,0.000181,0.7925,100.00,8.95,3.87,7.55,12.06,65.48,88.26,0.653119,0.000519,0.6516,83.33,17.08,11.85,9.49,5.56,22.22,80.06
260,0.257110,0.000140,0.7990,100.00,6.95,4.66,4.25,35.28,80.71,83.09,0.570879,0.000446,0.6684,86.87,15.42,11.84,6.94,11.62,29.29,82.81
261,0.271045,0.000146,0.8076,100.00,7.30,5.08,4.23,31.73,79.95,80.14,0.597921,0.000461,0.6618,85.86,15.97,12.69,6.92,11.11,27.78,87.86
262,0.293353,0.000156,0.7987,100.00,7.84,5.51,4.50,24.75,75.00,83.26,0.630209,0.000495,0.6435,81.82,16.83,13.41,7.22,11.11,27.78,70.29
263,0.254951,0.000162,0.8111,100.00,6.86,4.03,4.73,32.74,82.49,82.66,0.590153,0.000509,0.6569,81.82,15.78,12.00,7.31,9.09,28.79,83.85
264,0.331760,0.000190,0.7951,100.00,8.69,5.29,5.97,19.67,65.48,85.83,0.657214,0.000546,0.6404,83.84,17.31,13.37,8.13,7.58,25.25,74.10
265,0.334183,0.000183,0.7840,100.00,8.72,5.89,5.38,20.69,67.26,84.82,0.635097,0.000533,0.6337,80.30,16.75,13.11,7.67,11.11,28.79,69.57
266,0.344303,0.000182,0.7709,99.87,9.22,7.03,4.63,20.43,60.91,82.85,0.656068,0.000538,0.6284,81.82,17.53,14.18,7.30,7.58,26.77,60.93
267,0.334145,0.000222,0.7738,100.00,8.77,4.63,6.67,14.85,66.12,85.33,0.633892,0.000539,0.6514,86.36,16.63,11.92,8.68,6.06,23.23,79.44
268,0.285453,0.000167,0.7991,100.00,7.64,4.65,5.14,23.98,77.79,85.14,0.584726,0.000485,0.6638,88.38,15.70,11.73,7.44,8.08,30.81,87.76
269,0.261289,0.000160,0.8055,100.00,6.94,4.19,4.73,31.35,82.49,81.85,0.597001,0.000500,0.6523,85.35,15.86,12.33,7.16,11.11,29.80,78.43
270,0.330318,0.000187,0.7848,100.00,8.75,6.66,4.47,27.79,62.94,79.57,0.635237,0.000541,0.6338,81.31,16.94,13.87,6.96,7.58,29.29,63.76
271,0.285066,0.000149,0.8148,100.00,7.58,4.82,4.89,30.84,73.35,77.73,0.601812,0.000474,0.6644,85.35,15.97,12.73,7.04,8.59,32.32,72.26
272,0.289587,0.000122,0.8244,100.00,7.68,5.20,4.66,26.02,75.38,83.02,0.613235,0.000464,0.6547,82.83,16.40,13.29,6.77,9.09,29.29,74.03
273,0.275311,0.000170,0.8107,100.00,7.46,4.82,4.63,29.57,77.16,83.24,0.598180,0.000490,0.6626,85.35,15.86,12.19,7.33,8.59,27.27,70.14
274,0.305692,0.000169,0.8054,100.00,8.05,5.60,4.76,25.51,71.32,85.25,0.640584,0.000505,0.6513,82.83,16.95,13.49,7.42,8.59,29.29,70.42
275,0.351649,0.000188,0.7932,100.00,9.26,4.53,7.40,13.71,62.56,85.43,0.673060,0.000534,0.6459,82.83,17.45,12.52,9.44,6.57,24.24,75.47
276,0.310751,0.000175,0.8006,100.00,8.26,5.07,5.50,20.30,71.83,85.21,0.626934,0.000521,0.6473,83.84,16.56,12.46,7.97,7.58,26.77,70.88
277,0.241299,0.000155,0.8122,100.00,6.45,3.89,4.41,36.17,86.55,83.29,0.571931,0.000505,0.6553,83.33,15.43,11.88,6.92,10.10,30.81,83.59
278,0.257433,0.000131,0.8145,100.00,6.90,4.31,4.57,32.74,83.88,85.17,0.591762,0.000475,0.6592,83.33,15.86,12.22,7.13,8.08,27.78,79.61
279,0.321551,0.000170,0.7971,100.00,8.50,4.35,6.56,18.53,67.77,84.67,0.643620,0.000519,0.6493,82.83,16.91,11.98,9.14,6.06,23.23,77.90
280,0.252494,0.000147,0.8172,100.00,6.71,4.02,4.66,34.14,85.28,83.60,0.598065,0.000491,0.6600,82.83,15.94,12.24,7.28,11.11,29.80,82.47
281,0.287343,0.000194,0.7793,100.00,7.73,5.33,4.49,26.78,76.78,83.51,0.586177,0.000501,0.6615,86.36,15.58,11.89,7.25,7.07,30.81,89.48
282,0.245592,0.000139,0.8216,100.00,6.70,4.02,4.49,40.36,81.60,82.08,0.573816,0.000457,0.6695,85.35,15.31,11.77,7.04,10.10,32.32,76.00
283,0.311337,0.000143,0.8153,100.00,8.48,6.10,4.53,22.46,69.54,82.93,0.612755,0.000465,0.6647,84.85,16.47,12.99,7.14,8.59,31.31,65.05
284,0.368365,0.000205,0.7706,100.00,9.60,6.37,6.08,12.94,58.63,85.07,0.684354,0.000566,0.6313,82.32,17.95,13.81,8.56,5.56,26.26,70.12
285,0.295691,0.000143,0.8098,100.00,7.89,5.37,4.73,25.00,74.24,83.79,0.621032,0.000486,0.6521,83.33,16.55,12.84,7.41,8.59,29.80,68.63
286,0.375124,0.000204,0.7821,100.00,9.74,5.93,6.72,14.21,58.12,86.70,0.677613,0.000570,0.6328,79.29,17.66,13.11,9.08,6.06,24.75,70.32
287,0.335419,0.000195,0.7649,100.00,8.84,5.89,5.48,17.01,67.51,87.02,0.602039,0.000488,0.6568,87.37,15.96,11.92,7.78,7.58,27.27,90.33
288,0.365330,0.000201,0.7695,100.00,9.54,6.26,6.13,14.21,59.77,84.49,0.622761,0.000511,0.6518,85.86,16.37,11.92,8.42,7.07,23.74,88.68
289,0.276528,0.000155,0.8071,100.00,7.43,4.96,4.51,26.90,78.93,87.15,0.601989,0.000481,0.6606,82.83,16.10,12.41,7.24,8.59,31.82,76.07
290,0.268153,0.000154,0.8074,100.00,7.23,4.85,4.40,35.03,79.06,81.07,0.572444,0.000468,0.6608,85.86,15.28,12.05,6.71,9.09,34.85,71.43
291,0.299665,0.000217,0.7743,100.00,7.97,4.02,6.23,19.54,75.89,87.03,0.623179,0.000549,0.6505,85.86,16.36,11.81,8.42,7.07,25.76,81.56
292,0.293518,0.000163,0.8043,100.00,7.74,4.29,5.74,24.75,76.02,84.76,0.628653,0.000505,0.6521,83.84,16.59,12.60,7.99,9.09,26.77,85.79
293,0.290011,0.000150,0.8102,100.00,7.78,5.06,4.82,27.66,76.65,84.24,0.591629,0.000485,0.6564,83.84,15.87,12.26,7.12,10.61,31.31,70.42
294,0.305976,0.000155,0.8042,100.00,8.07,5.24,5.08,23.10,73.86,85.33,0.620975,0.000494,0.6546,81.82,16.47,12.59,7.69,8.08,25.25,69.99
295,0.272144,0.000151,0.8105,100.00,7.23,4.56,4.80,30.33,79.57,83.54,0.579243,0.000466,0.6647,86.36,15.58,11.96,7.03,7.58,27.78,81.69
296,0.282547,0.000182,0.7825,100.00,7.51,4.98,4.65,26.40,78.17,81.91,0.581697,0.000490,0.6586,85.35,15.58,11.47,7.61,8.59,29.29,81.27
297,0.453018,0.000193,0.7661,100.00,11.58,9.07,5.89,8.12,45.81,86.24,0.722137,0.000542,0.6263,78.28,18.91,15.31,8.25,7.58,22.73,56.51
298,0.379675,0.000212,0.7686,100.00,9.87,6.70,6.12,17.13,60.79,83.26,0.643612,0.000549,0.6371,83.84,17.01,12.69,8.41,7.58,24.75,68.21
299,0.318622,0.000173,0.8017,100.00,8.45,4.35,6.50,21.45,66.12,84.23,0.643871,0.000532,0.6493,83.84,16.92,12.22,8.83,7.58,24.24,90.75
300,0.262700,0.000169,0.8001,100.00,7.06,4.40,4.68,31.85,81.60,83.62,0.592493,0.000505,0.6536,83.84,15.90,12.32,7.09,9.60,27.78,76.57
301,0.273653,0.000161,0.8137,100.00,7.28,3.92,5.45,27.66,80.33,83.36,0.601067,0.000491,0.6584,84.85,16.09,12.04,7.69,10.61,27.27,78.42
302,0.341435,0.000194,0.7826,100.00,9.13,7.10,4.41,20.81,63.58,86.39,0.653634,0.000544,0.6410,82.83,17.17,13.68,7.65,11.62,26.26,63.05
303,0.273985,0.000163,0.8001,100.00,7.51,5.62,3.81,30.58,77.92,80.54,0.602856,0.000485,0.6566,83.33,16.26,12.99,6.81,9.60,30.30,67.92
304,0.277459,0.000153,0.8111,100.00,7.55,5.33,4.22,28.81,77.54,85.73,0.585709,0.000486,0.6589,83.33,15.67,12.06,7.16,7.58,31.82,68.66
305,0.371406,0.000165,0.7944,100.00,9.77,7.33,5.18,12.94,55.71,84.62,0.667390,0.000505,0.6441,82.83,17.69,14.12,7.63,7.58,28.28,61.13
306,0.281785,0.000158,0.8120,100.00,7.46,4.07,5.61,25.13,79.06,83.70,0.614773,0.000509,0.6503,82.83,16.24,12.15,7.93,10.10,28.28,77.51
307,0.286363,0.000155,0.8065,100.00,7.62,4.61,5.20,24.87,78.30,85.27,0.614358,0.000500,0.6506,83.33,16.32,12.32,7.75,7.58,28.28,78.78
308,0.317245,0.000201,0.7648,100.00,8.43,6.37,4.47,23.73,69.54,82.81,0.581568,0.000501,0.6555,85.35,15.63,12.03,7.06,8.59,32.83,90.84
309,0.258538,0.000169,0.7983,100.00,6.94,3.91,5.01,29.19,83.63,86.49,0.608313,0.000524,0.6504,83.33,16.18,12.20,7.70,8.59,25.76,83.19
